ID,PRODUCT,PRICEEACH,QUANTITYORDERED,SALES,STATUS,ORDERNUMBER,PRODUCTCODE,MONTH_ID,QTR_ID,YEAR_ID
2117,Planes,100.0,43,10039.6,Shipped,10375,S24_4278,2,1,2005
2118,Planes,63.34,50,3167.0,Resolved,10386,S24_4278,3,1,2005
2119,Planes,78.25,45,3521.25,Shipped,10398,S24_4278,3,1,2005
2120,Planes,81.14,52,4219.28,On Hold,10401,S24_4278,4,2,2005
2121,Planes,74.62,48,3581.76,Shipped,10416,S24_4278,5,2,2005
2122,Classic Cars,68.71,31,2130.01,Shipped,10108,S24_4620,3,1,2003
2123,Classic Cars,71.14,29,2063.06,Shipped,10122,S24_4620,5,2,2003
2124,Classic Cars,87.31,23,2008.13,Shipped,10135,S24_4620,7,3,2003
2125,Classic Cars,64.67,31,2004.77,Shipped,10147,S24_4620,9,3,2003
2126,Classic Cars,67.1,23,1543.3,Shipped,10159,S24_4620,10,4,2003
2127,Classic Cars,94.58,24,2269.92,Shipped,10169,S24_4620,11,4,2003
2128,Classic Cars,71.14,28,1991.92,Shipped,10180,S24_4620,11,4,2003
2129,Classic Cars,66.29,44,2916.76,Shipped,10191,S24_4620,11,4,2003
2130,Classic Cars,92.16,22,2027.52,Shipped,10211,S24_4620,1,1,2004
2131,Classic Cars,70.33,46,3235.18,Shipped,10225,S24_4620,2,1,2004
2132,Classic Cars,93.77,22,2062.94,Shipped,10238,S24_4620,4,2,2004
2133,Classic Cars,87.31,38,3317.78,Shipped,10252,S24_4620,5,2,2004
2134,Classic Cars,83.27,47,3913.69,Shipped,10264,S24_4620,6,2,2004
2135,Classic Cars,75.18,48,3608.64,Shipped,10276,S24_4620,8,3,2004
2136,Classic Cars,88.12,40,3524.8,Shipped,10287,S24_4620,8,3,2004
2137,Classic Cars,80.84,32,2586.88,Shipped,10299,S24_4620,9,3,2004
2138,Classic Cars,97.01,49,4753.49,Shipped,10310,S24_4620,10,4,2004
2139,Classic Cars,85.69,43,3684.67,Shipped,10319,S24_4620,11,4,2004
2140,Classic Cars,100.0,41,5715.4,Shipped,10331,S24_4620,11,4,2004
2141,Classic Cars,100.0,30,3098.7,Shipped,10343,S24_4620,11,4,2004
2142,Classic Cars,95.39,28,2670.92,Shipped,10355,S24_4620,12,4,2004
2143,Classic Cars,100.0,43,5154.41,Shipped,10363,S24_4620,1,1,2005
2144,Classic Cars,100.0,41,4894.17,Shipped,10378,S24_4620,2,1,2005
2145,Classic Cars,82.42,30,2472.6,Shipped,10390,S24_4620,3,1,2005
2146,Trucks and Buses,100.0,31,3224.31,Shipped,10103,S32_1268,1,1,2003
2147,Trucks and Buses,100.0,32,3667.52,Shipped,10114,S32_1268,4,2,2003
2148,Trucks and Buses,96.31,43,4141.33,Shipped,10126,S32_1268,5,2,2003
2149,Trucks and Buses,100.0,26,2829.58,Shipped,10140,S32_1268,7,3,2003
2150,Trucks and Buses,100.0,27,3068.55,Shipped,10151,S32_1268,9,3,2003
2151,Trucks and Buses,100.0,24,2634.96,Resolved,10164,S32_1268,10,4,2003
2152,Trucks and Buses,100.0,22,2436.72,Shipped,10175,S32_1268,11,4,2003
2153,Trucks and Buses,100.0,46,4607.36,Shipped,10184,S32_1268,11,4,2003
2154,Trucks and Buses,97.27,37,3598.99,Shipped,10194,S32_1268,11,4,2003
2155,Trucks and Buses,80.9,49,3964.1,Shipped,10207,S32_1268,12,4,2003
2156,Trucks and Buses,100.0,21,2244.9,Shipped,10217,S32_1268,2,1,2004
2157,Trucks and Buses,100.0,25,2793.0,Shipped,10229,S32_1268,3,1,2004
2158,Trucks and Buses,100.0,37,4133.64,Shipped,10245,S32_1268,5,2,2004
2159,Trucks and Buses,86.68,45,3900.6,Shipped,10259,S32_1268,6,2,2004
2160,Trucks and Buses,85.72,32,2743.04,Shipped,10270,S32_1268,7,3,2004
2161,Trucks and Buses,82.83,29,2402.07,Shipped,10281,S32_1268,8,3,2004
2162,Trucks and Buses,83.79,26,2178.54,Shipped,10291,S32_1268,9,3,2004
2163,Trucks and Buses,100.0,28,3155.04,Shipped,10305,S32_1268,10,4,2004
2164,Trucks and Buses,87.64,27,2366.28,Shipped,10313,S32_1268,10,4,2004
2165,Trucks and Buses,98.18,20,1963.6,Shipped,10324,S32_1268,11,4,2004
2166,Trucks and Buses,100.0,44,4746.28,Shipped,10335,S32_1268,11,4,2004
2167,Trucks and Buses,100.0,42,6386.94,Shipped,10348,S32_1268,11,4,2004
2168,Trucks and Buses,100.0,41,4428.0,Shipped,10358,S32_1268,12,4,2004
2169,Trucks and Buses,100.0,26,4044.04,Shipped,10371,S32_1268,1,1,2005
2170,Trucks and Buses,100.0,26,2708.42,Shipped,10382,S32_1268,2,1,2005
2171,Trucks and Buses,100.0,26,2904.72,Shipped,10411,S32_1268,5,2,2005
2172,Trucks and Buses,86.68,41,3553.88,In Process,10425,S32_1268,5,2,2005
2173,Motorcycles,92.9,20,1858.0,Shipped,10107,S32_1374,2,1,2003
2174,Motorcycles,100.0,22,2461.36,Shipped,10120,S32_1374,4,2,2003
2175,Motorcycles,100.0,23,2642.01,Shipped,10133,S32_1374,6,2,2003
2176,Motorcycles,93.9,33,3098.7,Shipped,10145,S32_1374,8,3,2003
2177,Motorcycles,100.0,28,3244.36,Shipped,10168,S32_1374,10,4,2003
2178,Motorcycles,98.89,44,4351.16,Shipped,10188,S32_1374,11,4,2003
2179,Motorcycles,79.91,46,3675.86,Shipped,10210,S32_1374,1,1,2004
2180,Motorcycles,100.0,21,2475.27,Shipped,10223,S32_1374,2,1,2004
2181,Motorcycles,100.0,41,4177.49,Shipped,10235,S32_1374,4,2,2004
2182,Motorcycles,100.0,31,3282.28,Shipped,10250,S32_1374,5,2,2004
2183,Motorcycles,79.91,31,2477.21,Shipped,10263,S32_1374,6,2,2004
2184,Motorcycles,81.91,23,1883.93,Shipped,10275,S32_1374,7,3,2004
2185,Motorcycles,98.89,37,3658.93,Shipped,10285,S32_1374,8,3,2004
2186,Motorcycles,100.0,26,2856.88,Shipped,10297,S32_1374,9,3,2004
2187,Motorcycles,79.91,24,1917.84,Shipped,10308,S32_1374,10,4,2004
2188,Motorcycles,100.0,47,5305.36,Shipped,10318,S32_1374,11,4,2004
2189,Motorcycles,63.91,45,2875.95,Shipped,10329,S32_1374,11,4,2004
2190,Motorcycles,100.0,55,6482.85,Shipped,10340,S32_1374,11,4,2004
2191,Motorcycles,81.17,46,3733.82,Shipped,10353,S32_1374,12,4,2004
2192,Motorcycles,100.0,50,6576.5,Shipped,10363,S32_1374,1,1,2005
2193,Motorcycles,100.0,37,6353.27,Shipped,10375,S32_1374,2,1,2005
2194,Motorcycles,94.9,44,4175.6,Shipped,10387,S32_1374,3,1,2005
2195,Motorcycles,100.0,49,4992.61,On Hold,10401,S32_1374,4,2,2005
2196,Motorcycles,100.0,45,4764.6,Shipped,10416,S32_1374,5,2,2005
2197,Motorcycles,43.45,27,1173.15,Shipped,10108,S32_2206,3,1,2003
2198,Motorcycles,44.66,31,1384.46,Shipped,10122,S32_2206,5,2,2003
2199,Motorcycles,40.23,33,1327.59,Shipped,10135,S32_2206,7,3,2003
2200,Motorcycles,35.8,31,1109.8,Shipped,10145,S32_2206,8,3,2003
2201,Motorcycles,35.4,35,1239.0,Shipped,10159,S32_2206,10,4,2003
2202,Motorcycles,39.83,26,1035.58,Shipped,10169,S32_2206,11,4,2003
2203,Motorcycles,45.46,34,1545.64,Shipped,10180,S32_2206,11,4,2003
2204,Motorcycles,32.99,46,1517.54,Shipped,10190,S32_2206,11,4,2003
2205,Motorcycles,42.24,41,1731.84,Shipped,10211,S32_2206,1,1,2004
2206,Motorcycles,39.43,43,1695.49,Shipped,10224,S32_2206,2,1,2004
2207,Motorcycles,40.23,26,1045.98,Shipped,10237,S32_2206,4,2,2004
2208,Motorcycles,48.28,36,1738.08,Shipped,10252,S32_2206,5,2,2004
2209,Motorcycles,32.59,20,651.8,Shipped,10264,S32_2206,6,2,2004
2210,Motorcycles,36.61,27,988.47,Shipped,10276,S32_2206,8,3,2004
2211,Motorcycles,41.03,37,1518.11,Shipped,10285,S32_2206,8,3,2004
2212,Motorcycles,42.24,24,1013.76,Shipped,10299,S32_2206,9,3,2004
2213,Motorcycles,43.05,36,1549.8,Shipped,10310,S32_2206,10,4,2004
2214,Motorcycles,38.22,29,1108.38,Shipped,10319,S32_2206,11,4,2004
2215,Motorcycles,100.0,28,4102.56,Shipped,10331,S32_2206,11,4,2004
2216,Motorcycles,100.0,29,3713.16,Shipped,10343,S32_2206,11,4,2004
2217,Motorcycles,39.83,38,1513.54,Shipped,10355,S32_2206,12,4,2004
2218,Motorcycles,48.28,48,2317.44,Shipped,10364,S32_2206,1,1,2005
2219,Motorcycles,82.46,40,3298.4,Shipped,10378,S32_2206,2,1,2005
2220,Motorcycles,44.56,41,1826.96,Shipped,10390,S32_2206,3,1,2005
2221,Motorcycles,40.23,30,1206.9,Shipped,10403,S32_2206,4,2,2005
2222,Trucks and Buses,47.62,35,1666.7,Shipped,10104,S32_2509,1,1,2003
2223,Trucks and Buses,55.73,28,1560.44,Shipped,10114,S32_2509,4,2,2003
2224,Trucks and Buses,51.95,45,2337.75,Shipped,10127,S32_2509,6,2,2003
2225,Trucks and Buses,45.99,24,1103.76,Shipped,10141,S32_2509,8,3,2003
2226,Trucks and Buses,63.85,41,2617.85,Shipped,10151,S32_2509,9,3,2003
2227,Trucks and Buses,45.99,48,2207.52,Shipped,10165,S32_2509,10,4,2003
2228,Trucks and Buses,63.31,50,3165.5,Shipped,10175,S32_2509,11,4,2003
2229,Trucks and Buses,62.77,33,2071.41,Shipped,10184,S32_2509,11,4,2003
2230,Trucks and Buses,43.29,32,1385.28,Shipped,10195,S32_2509,11,4,2003
2231,Trucks and Buses,60.06,27,1621.62,Shipped,10207,S32_2509,12,4,2003
2232,Trucks and Buses,55.19,35,1931.65,Shipped,10219,S32_2509,2,1,2004
2233,Trucks and Buses,54.11,23,1244.53,Shipped,10229,S32_2509,3,1,2004
2234,Trucks and Buses,48.7,35,1704.5,Shipped,10246,S32_2509,5,2,2004
2235,Trucks and Buses,43.83,40,1753.2,Shipped,10259,S32_2509,6,2,2004
2236,Trucks and Buses,47.62,35,1666.7,Shipped,10271,S32_2509,7,3,2004
2237,Trucks and Buses,55.19,31,1710.89,Shipped,10281,S32_2509,8,3,2004
2238,Trucks and Buses,46.53,50,2326.5,Shipped,10292,S32_2509,9,3,2004
2239,Trucks and Buses,57.9,40,2316.0,Shipped,10305,S32_2509,10,4,2004
2240,Trucks and Buses,45.45,38,1727.1,Shipped,10313,S32_2509,10,4,2004
2241,Trucks and Buses,100.0,38,8844.12,Shipped,10325,S32_2509,11,4,2004
2242,Trucks and Buses,60.6,40,2424.0,Shipped,10335,S32_2509,11,4,2004
2243,Trucks and Buses,46.53,33,1535.49,Shipped,10349,S32_2509,12,4,2004
2244,Trucks and Buses,100.0,36,6358.68,Shipped,10359,S32_2509,12,4,2004
2245,Trucks and Buses,66.47,20,1329.4,Shipped,10371,S32_2509,1,1,2005
2246,Trucks and Buses,53.18,32,1701.76,Shipped,10383,S32_2509,2,1,2005
2247,Trucks and Buses,62.77,36,2259.72,Shipped,10394,S32_2509,3,1,2005
2248,Trucks and Buses,48.7,19,925.3,Shipped,10412,S32_2509,5,2,2005
2249,Trucks and Buses,43.83,11,482.13,In Process,10425,S32_2509,5,2,2005
2250,Trains,65.87,49,3227.63,Shipped,10104,S32_3207,1,1,2003
2251,Trains,63.38,27,1711.26,Shipped,10116,S32_3207,4,2,2003
2252,Trains,70.84,29,2054.36,Shipped,10127,S32_3207,6,2,2003
2253,Trains,74.57,42,3131.94,Shipped,10142,S32_3207,8,3,2003
2254,Trains,50.95,33,1681.35,Shipped,10152,S32_3207,9,3,2003
2255,Trains,53.44,44,2351.36,Shipped,10165,S32_3207,10,4,2003
2256,Trains,64.0,22,1408.0,Shipped,10176,S32_3207,11,4,2003
2257,Trains,50.95,48,2445.6,Shipped,10184,S32_3207,11,4,2003
2258,Trains,54.68,33,1804.44,Shipped,10195,S32_3207,11,4,2003
2259,Trains,56.55,45,2544.75,Shipped,10207,S32_3207,12,4,2003
2260,Trains,52.82,20,1056.4,Shipped,10220,S32_3207,2,1,2004
2261,Trains,60.9,46,2801.4,Shipped,10230,S32_3207,3,1,2004
2262,Trains,49.71,40,1988.4,Shipped,10247,S32_3207,5,2,2004
2263,Trains,64.63,45,2908.35,Shipped,10272,S32_3207,7,3,2004
2264,Trains,59.65,36,2147.4,Shipped,10282,S32_3207,8,3,2004
2265,Trains,67.73,31,2099.63,Shipped,10292,S32_3207,9,3,2004
2266,Trains,50.33,46,2315.18,Shipped,10306,S32_3207,10,4,2004
2267,Trains,66.49,35,2327.15,Shipped,10314,S32_3207,10,4,2004
2268,Trains,100.0,28,5377.4,Shipped,10325,S32_3207,11,4,2004
2269,Trains,84.71,31,2626.01,Shipped,10336,S32_3207,11,4,2004
2270,Trains,100.0,27,4406.4,Shipped,10350,S32_3207,12,4,2004
2271,Trains,100.0,22,4301.22,Shipped,10359,S32_3207,12,4,2004
2272,Trains,99.55,30,2986.5,Shipped,10371,S32_3207,1,1,2005
2273,Trains,36.07,44,1587.08,Shipped,10383,S32_3207,2,1,2005
2274,Trains,60.28,30,1808.4,Shipped,10394,S32_3207,3,1,2005
2275,Trains,49.71,24,1193.04,Shipped,10413,S32_3207,5,2,2005
2276,Trucks and Buses,75.63,45,3403.35,Shipped,10103,S32_3522,1,1,2003
2277,Trucks and Buses,68.52,23,1575.96,Shipped,10113,S32_3522,3,1,2003
2278,Trucks and Buses,62.7,26,1630.2,Shipped,10126,S32_3522,5,2,2003
2279,Trucks and Buses,60.76,28,1701.28,Shipped,10140,S32_3522,7,3,2003
2280,Trucks and Buses,58.18,49,2850.82,Shipped,10150,S32_3522,9,3,2003
2281,Trucks and Buses,54.94,49,2692.06,Resolved,10164,S32_3522,10,4,2003
2282,Trucks and Buses,74.98,29,2174.42,Shipped,10175,S32_3522,11,4,2003
2283,Trucks and Buses,64.64,49,3167.36,Shipped,10183,S32_3522,11,4,2003
2284,Trucks and Buses,54.94,39,2142.66,Shipped,10194,S32_3522,11,4,2003
2285,Trucks and Buses,58.82,36,2117.52,Shipped,10206,S32_3522,12,4,2003
2286,Trucks and Buses,62.05,39,2419.95,Shipped,10217,S32_3522,2,1,2004
2287,Trucks and Buses,73.04,30,2191.2,Shipped,10229,S32_3522,3,1,2004
2288,Trucks and Buses,69.16,44,3043.04,Shipped,10245,S32_3522,5,2,2004
2289,Trucks and Buses,61.41,20,1228.2,Shipped,10258,S32_3522,6,2,2004
2290,Trucks and Buses,63.35,21,1330.35,Shipped,10270,S32_3522,7,3,2004
2291,Trucks and Buses,77.57,36,2792.52,Shipped,10281,S32_3522,8,3,2004
2292,Trucks and Buses,71.75,32,2296.0,Shipped,10291,S32_3522,9,3,2004
2293,Trucks and Buses,73.04,36,2629.44,Shipped,10304,S32_3522,10,4,2004
2294,Trucks and Buses,56.24,34,1912.16,Shipped,10313,S32_3522,10,4,2004
2295,Trucks and Buses,100.0,48,8209.44,Shipped,10324,S32_3522,11,4,2004
2296,Trucks and Buses,73.69,33,2431.77,Shipped,10333,S32_3522,11,4,2004
2297,Trucks and Buses,100.0,31,3139.99,Shipped,10348,S32_3522,11,4,2004
2298,Trucks and Buses,100.0,36,5669.64,Shipped,10358,S32_3522,12,4,2004
2299,Trucks and Buses,100.0,25,3160.25,Shipped,10370,S32_3522,1,1,2005
2300,Trucks and Buses,100.0,48,6799.68,Shipped,10382,S32_3522,2,1,2005
2301,Trucks and Buses,69.16,27,1867.32,Shipped,10411,S32_3522,5,2,2005
2302,Trucks and Buses,61.41,44,2702.04,In Process,10424,S32_3522,5,2,2005
2303,Vintage Cars,72.92,33,2406.36,Shipped,10106,S32_4289,2,1,2003
2304,Vintage Cars,72.23,29,2094.67,Shipped,10120,S32_4289,4,2,2003
2305,Vintage Cars,57.1,49,2797.9,Shipped,10133,S32_4289,6,2,2003
2306,Vintage Cars,81.86,20,1637.2,Shipped,10144,S32_4289,8,3,2003
2307,Vintage Cars,73.61,31,2281.91,Shipped,10168,S32_4289,10,4,2003
2308,Vintage Cars,59.16,39,2307.24,Shipped,10210,S32_4289,1,1,2004
2309,Vintage Cars,66.04,20,1320.8,Shipped,10223,S32_4289,2,1,2004
2310,Vintage Cars,77.73,34,2642.82,Shipped,10235,S32_4289,4,2,2004
2311,Vintage Cars,61.22,50,3061.0,Shipped,10250,S32_4289,5,2,2004
2312,Vintage Cars,79.11,40,3164.4,Cancelled,10262,S32_4289,6,2,2004
2313,Vintage Cars,63.97,28,1791.16,Shipped,10275,S32_4289,7,3,2004
2314,Vintage Cars,81.86,50,4093.0,Shipped,10284,S32_4289,8,3,2004
2315,Vintage Cars,79.8,28,2234.4,Shipped,10297,S32_4289,9,3,2004
2316,Vintage Cars,66.04,46,3037.84,Shipped,10308,S32_4289,10,4,2004
2317,Vintage Cars,59.16,24,1419.84,Shipped,10316,S32_4289,11,4,2004
2318,Vintage Cars,81.17,24,1948.08,Shipped,10328,S32_4289,11,4,2004
2319,Vintage Cars,59.16,39,2307.24,Shipped,10340,S32_4289,11,4,2004
2320,Vintage Cars,44.51,40,1780.4,Shipped,10353,S32_4289,12,4,2004
2321,Vintage Cars,72.33,49,3544.17,Shipped,10361,S32_4289,12,4,2004
2322,Vintage Cars,82.26,44,3619.44,Shipped,10375,S32_4289,2,1,2005
2323,Vintage Cars,100.0,35,3918.95,Shipped,10388,S32_4289,3,1,2005
2324,Vintage Cars,67.41,22,1483.02,Shipped,10398,S32_4289,3,1,2005
2325,Vintage Cars,77.73,62,4819.26,On Hold,10401,S32_4289,4,2,2005
2326,Vintage Cars,61.22,26,1591.72,Shipped,10416,S32_4289,5,2,2005
2327,Motorcycles,100.0,31,3669.78,Shipped,10108,S32_4485,3,1,2003
2328,Motorcycles,86.74,25,2168.5,Shipped,10121,S32_4485,5,2,2003
2329,Motorcycles,89.8,30,2694.0,Shipped,10135,S32_4485,7,3,2003
2330,Motorcycles,100.0,27,3251.34,Shipped,10145,S32_4485,8,3,2003
2331,Motorcycles,100.0,23,2347.15,Shipped,10159,S32_4485,10,4,2003
2332,Motorcycles,100.0,34,3920.88,Shipped,10169,S32_4485,11,4,2003
2333,Motorcycles,100.0,22,2514.6,Shipped,10180,S32_4485,11,4,2003
2334,Motorcycles,85.72,42,3600.24,Shipped,10190,S32_4485,11,4,2003
2335,Motorcycles,100.0,37,4040.03,Shipped,10211,S32_4485,1,1,2004
2336,Motorcycles,100.0,30,3336.9,Shipped,10224,S32_4485,2,1,2004
2337,Motorcycles,100.0,27,3113.64,Shipped,10237,S32_4485,4,2,2004
2338,Motorcycles,100.0,25,2832.0,Shipped,10252,S32_4485,5,2,2004
2339,Motorcycles,97.97,34,3330.98,Shipped,10264,S32_4485,6,2,2004
2340,Motorcycles,100.0,38,4304.64,Shipped,10276,S32_4485,8,3,2004
2341,Motorcycles,100.0,26,2600.26,Shipped,10285,S32_4485,8,3,2004
2342,Motorcycles,100.0,38,4382.16,Shipped,10299,S32_4485,9,3,2004
2343,Motorcycles,84.7,50,4235.0,Shipped,10309,S32_4485,10,4,2004
2344,Motorcycles,100.0,22,2626.8,Shipped,10319,S32_4485,11,4,2004
2345,Motorcycles,100.0,32,5026.56,Shipped,10331,S32_4485,11,4,2004
2346,Motorcycles,71.02,31,2201.62,Shipped,10341,S32_4485,11,4,2004
2347,Motorcycles,100.0,40,4326.8,Shipped,10355,S32_4485,12,4,2004
2348,Motorcycles,100.0,22,3425.18,Shipped,10365,S32_4485,1,1,2005
2349,Motorcycles,100.0,41,4701.88,Shipped,10375,S32_4485,2,1,2005
2350,Motorcycles,48.98,45,2204.1,Shipped,10390,S32_4485,3,1,2005
2351,Motorcycles,100.0,45,5189.4,Shipped,10403,S32_4485,4,2,2005
2352,Vintage Cars,40.15,39,1565.85,Shipped,10106,S50_1341,2,1,2003
2353,Vintage Cars,50.62,49,2480.38,Shipped,10120,S50_1341,4,2,2003
2354,Vintage Cars,50.19,27,1355.13,Shipped,10133,S50_1341,6,2,2003
2355,Vintage Cars,36.66,34,1246.44,Shipped,10143,S50_1341,8,3,2003
2356,Vintage Cars,41.02,20,820.4,Shipped,10156,S50_1341,10,4,2003
2357,Vintage Cars,51.93,48,2492.64,Shipped,10168,S50_1341,10,4,2003
2358,Vintage Cars,38.4,29,1113.6,Shipped,10199,S50_1341,12,4,2003
2359,Vintage Cars,41.02,43,1763.86,Shipped,10210,S50_1341,1,1,2004
2360,Vintage Cars,46.26,41,1896.66,Shipped,10223,S50_1341,2,1,2004
2361,Vintage Cars,35.35,41,1449.35,Shipped,10235,S50_1341,4,2,2004
2362,Vintage Cars,51.93,36,1869.48,Shipped,10250,S50_1341,5,2,2004
2363,Vintage Cars,37.97,49,1860.53,Cancelled,10262,S50_1341,6,2,2004
2364,Vintage Cars,45.39,38,1724.82,Shipped,10275,S50_1341,7,3,2004
2365,Vintage Cars,51.93,33,1713.69,Shipped,10284,S50_1341,8,3,2004
2366,Vintage Cars,48.44,26,1259.44,Shipped,10296,S50_1341,9,3,2004
2367,Vintage Cars,43.64,47,2051.08,Shipped,10308,S50_1341,10,4,2004
2368,Vintage Cars,47.57,34,1617.38,Shipped,10316,S50_1341,11,4,2004
2369,Vintage Cars,51.93,34,1765.62,Shipped,10328,S50_1341,11,4,2004
2370,Vintage Cars,50.62,40,2024.8,Shipped,10340,S50_1341,11,4,2004
2371,Vintage Cars,82.21,40,3288.4,Shipped,10353,S50_1341,12,4,2004
2372,Vintage Cars,82.59,33,2725.47,Shipped,10361,S50_1341,12,4,2004
2373,Vintage Cars,65.8,49,3224.2,Shipped,10375,S50_1341,2,1,2005
2374,Vintage Cars,100.0,27,3211.38,Shipped,10388,S50_1341,3,1,2005
2375,Vintage Cars,36.66,49,1796.34,Shipped,10398,S50_1341,3,1,2005
2376,Vintage Cars,35.35,56,1979.6,On Hold,10401,S50_1341,4,2,2005
2377,Vintage Cars,51.93,37,1921.41,Shipped,10416,S50_1341,5,2,2005
2378,Trucks and Buses,100.0,33,3705.24,Shipped,10104,S50_1392,1,1,2003
2379,Trucks and Buses,100.0,27,2843.91,Shipped,10115,S50_1392,4,2,2003
2380,Trucks and Buses,100.0,46,6176.42,Shipped,10127,S50_1392,6,2,2003
2381,Trucks and Buses,100.0,44,5500.44,Shipped,10141,S50_1392,8,3,2003
2382,Trucks and Buses,100.0,26,3220.1,Shipped,10151,S50_1392,9,3,2003
2383,Trucks and Buses,94.92,48,4556.16,Shipped,10165,S50_1392,10,4,2003
2384,Trucks and Buses,100.0,23,3114.89,Shipped,10176,S50_1392,11,4,2003
2385,Trucks and Buses,100.0,45,4948.2,Shipped,10184,S50_1392,11,4,2003
2386,Trucks and Buses,100.0,49,5161.17,Shipped,10195,S50_1392,11,4,2003
2387,Trucks and Buses,94.92,28,2657.76,Shipped,10207,S50_1392,12,4,2003
2388,Trucks and Buses,100.0,37,3983.05,Shipped,10220,S50_1392,2,1,2004
2389,Trucks and Buses,100.0,34,3974.94,Shipped,10230,S50_1392,3,1,2004
2390,Trucks and Buses,100.0,22,2928.42,Shipped,10246,S50_1392,5,2,2004
2391,Trucks and Buses,100.0,29,3054.57,Shipped,10259,S50_1392,6,2,2004
2392,Trucks and Buses,98.39,34,3345.26,Shipped,10271,S50_1392,7,3,2004
2393,Trucks and Buses,100.0,38,4310.72,Shipped,10282,S50_1392,8,3,2004
2394,Trucks and Buses,100.0,41,4983.14,Shipped,10292,S50_1392,9,3,2004
2395,Trucks and Buses,100.0,42,4618.32,Shipped,10305,S50_1392,10,4,2004
2396,Trucks and Buses,100.0,28,3403.12,Shipped,10314,S50_1392,10,4,2004
2397,Trucks and Buses,100.0,38,5190.42,Shipped,10325,S50_1392,11,4,2004
2398,Trucks and Buses,100.0,23,3141.57,Shipped,10336,S50_1392,11,4,2004
2399,Trucks and Buses,71.4,31,2213.4,Shipped,10350,S50_1392,12,4,2004
2400,Trucks and Buses,100.0,46,4896.7,Shipped,10359,S50_1392,12,4,2004
2401,Trucks and Buses,56.55,48,2714.4,Shipped,10371,S50_1392,1,1,2005
2402,Trucks and Buses,100.0,29,3087.05,Shipped,10383,S50_1392,2,1,2005
2403,Trucks and Buses,100.0,46,5692.96,Shipped,10395,S50_1392,3,1,2005
2404,Trucks and Buses,100.0,26,3460.86,Shipped,10412,S50_1392,5,2,2005
2405,Trucks and Buses,100.0,18,1895.94,In Process,10425,S50_1392,5,2,2005
2406,Trains,53.31,32,1705.92,Shipped,10104,S50_1514,1,1,2003
2407,Trains,49.21,21,1033.41,Shipped,10117,S50_1514,4,2,2003
2408,Trains,69.12,46,3179.52,Shipped,10127,S50_1514,6,2,2003
2409,Trains,49.79,42,2091.18,Shipped,10142,S50_1514,8,3,2003
2410,Trains,57.41,31,1779.71,Shipped,10153,S50_1514,9,3,2003
2411,Trains,66.78,38,2537.64,Shipped,10165,S50_1514,10,4,2003
2412,Trains,64.44,38,2448.72,Shipped,10176,S50_1514,11,4,2003
2413,Trains,48.62,20,972.4,Shipped,10185,S50_1514,11,4,2003
2414,Trains,62.09,46,2856.14,Shipped,10196,S50_1514,11,4,2003
2415,Trains,65.61,30,1968.3,Shipped,10208,S50_1514,1,1,2004
2416,Trains,68.54,30,2056.2,Shipped,10220,S50_1514,2,1,2004
2417,Trains,52.14,43,2242.02,Shipped,10230,S50_1514,3,1,2004
2418,Trains,63.85,49,3128.65,Shipped,10247,S50_1514,5,2,2004
2419,Trains,56.82,43,2443.26,Shipped,10272,S50_1514,7,3,2004
2420,Trains,66.78,37,2470.86,Shipped,10282,S50_1514,8,3,2004
2421,Trains,55.07,35,1927.45,Shipped,10292,S50_1514,9,3,2004
2422,Trains,60.34,34,2051.56,Shipped,10306,S50_1514,10,4,2004
2423,Trains,61.51,38,2337.38,Shipped,10314,S50_1514,10,4,2004
2424,Trains,100.0,44,5932.96,Shipped,10325,S50_1514,11,4,2004
2425,Trains,100.0,21,2296.77,Shipped,10337,S50_1514,11,4,2004
2426,Trains,100.0,44,6490.88,Shipped,10350,S50_1514,12,4,2004
2427,Trains,64.93,25,1623.25,Shipped,10359,S50_1514,12,4,2004
2428,Trains,58.58,24,1405.92,Shipped,10372,S50_1514,1,1,2005
2429,Trains,60.06,38,2282.28,Shipped,10383,S50_1514,2,1,2005
2430,Trains,100.0,45,8977.05,Shipped,10395,S50_1514,3,1,2005
2431,Trains,63.85,51,3256.35,Shipped,10413,S50_1514,5,2,2005
2432,Motorcycles,82.99,34,2821.66,Shipped,10108,S50_4713,3,1,2003
2433,Motorcycles,74.85,44,3293.4,Shipped,10121,S50_4713,5,2,2003
2434,Motorcycles,96.0,44,4224.0,Shipped,10135,S50_4713,7,3,2003
2435,Motorcycles,81.36,38,3091.68,Shipped,10145,S50_4713,8,3,2003
2436,Motorcycles,71.6,31,2219.6,Shipped,10159,S50_4713,10,4,2003
2437,Motorcycles,80.55,48,3866.4,Shipped,10169,S50_4713,11,4,2003
2438,Motorcycles,93.56,21,1964.76,Shipped,10180,S50_4713,11,4,2003
2439,Motorcycles,66.72,40,2668.8,Shipped,10190,S50_4713,11,4,2003
2440,Motorcycles,80.55,40,3222.0,Shipped,10211,S50_4713,1,1,2004
2441,Motorcycles,77.29,50,3864.5,Shipped,10224,S50_4713,2,1,2004
2442,Motorcycles,68.34,20,1366.8,Shipped,10237,S50_4713,4,2,2004
2443,Motorcycles,72.41,48,3475.68,Shipped,10252,S50_4713,5,2,2004
2444,Motorcycles,89.5,47,4206.5,Shipped,10264,S50_4713,6,2,2004
2445,Motorcycles,70.78,21,1486.38,Shipped,10276,S50_4713,8,3,2004
